t,est_vx_w,est_vy_w,est_vz_w,gt_vx_w,gt_vy_w,gt_vz_w,est_vx_b,est_vy_b,est_vz_b,gt_vx_b,gt_vy_b,gt_vz_b
9.495,0.4467678666114807,0.04959184676408768,-0.024669984355568886,0.5877085328102112,-0.0070890141651034355,-0.03792862594127655,0.4472304880619049,0.05104919523000717,-0.006953701376914978,0.5887949055109158,-0.005244500540888657,-0.013535464229424407
9.5,0.44650232791900635,0.0348355732858181,-0.02736680395901203,0.5871146321296692,-0.008427037857472897,-0.042455945163965225,0.4471006393432617,0.03675754368305206,-0.008756170980632305,0.588428206273269,-0.005992337730739129,-0.01713042448812625
9.504999999999999,0.4483320116996765,0.02534501440823078,-0.030464790761470795,0.5876780152320862,-0.010551240295171738,-0.04691091179847717,0.4490922689437866,0.027724124491214752,-0.01093517616391182,0.5892338343263258,-0.007537530936435848,-0.020593349682216485
9.51,0.4499127268791199,0.017172792926430702,-0.03407764807343483,0.5897431373596191,-0.013573267497122288,-0.05127275735139847,0.45087894797325134,0.019989091902971268,-0.013647780753672123,0.591557360934336,-0.00998426623473606,-0.023880964964247953
9.514999999999999,0.44334325194358826,0.002442314988002181,-0.0377202145755291,0.5922879576683044,-0.016663510352373123,-0.05567970871925354,0.4446062743663788,0.005586792249232531,-0.016614971682429314,0.5943812594205252,-0.012547387424329273,-0.02713685415771815
9.52,0.43742385506629944,-0.010943139903247356,-0.04153754189610481,0.5894455313682556,-0.018797773867845535,-0.06088908389210701,0.43902018666267395,-0.00751528050750494,-0.019736742600798607,0.5918744375867089,-0.014260568764540441,-0.03143497483261586
9.524999999999999,0.4345390498638153,-0.019293615594506264,-0.045751120895147324,0.5875679850578308,-0.021469304338097572,-0.06620002537965775,0.4364728033542633,-0.015592596493661404,-0.02319413796067238,0.5903610967878938,-0.01653921199475249,-0.03577347259165754
9.53,0.43295443058013916,-0.02670343779027462,-0.04963810741901398,0.5870840549468994,-0.025051578879356384,-0.07173904776573181,0.43522337079048157,-0.022734470665454865,-0.026273760944604874,0.5902813576293817,-0.019747135864723424,-0.04024586516735662
9.534999999999998,0.4266185462474823,-0.03570711985230446,-0.051944393664598465,0.5871601700782776,-0.02864590846002102,-0.07732369005680084,0.42918410897254944,-0.03154294937849045,-0.027976172044873238,0.5907875036482533,-0.02301799819752972,-0.04468672811339748
9.54,0.42134028673171997,-0.04055681452155113,-0.05392755940556526,0.5860909819602966,-0.03315352648496628,-0.08128824830055237,0.4241541624069214,-0.03622041642665863,-0.02935965545475483,0.5900934944452386,-0.02723334271268184,-0.04751407888997574
9.545,0.4175952672958374,-0.03936963900923729,-0.05602142587304115,0.5863692164421082,-0.03861968591809273,-0.08513952791690826,0.42060160636901855,-0.03487560153007507,-0.030856866389513016,0.5907695178740947,-0.03242451576736493,-0.05009096646374271
9.549999999999999,0.34645068645477295,-0.06925992667675018,0.057095397263765335,0.5879607200622559,-0.04507331922650337,-0.08939026296138763,0.3431968688964844,-0.063528873026371,0.07915107160806656,0.5928134384417333,-0.038628591912461076,-0.05291588232553372
9.555,0.2580290734767914,-0.09643065184354782,0.015954937785863876,0.5900068283081055,-0.05161469057202339,-0.09357976913452148,0.2577556371688843,-0.09255031496286392,0.033599190413951874,0.5952939060517807,-0.04497964631333685,-0.055958053669696514
9.559999999999999,0.17832805216312408,-0.12474821507930756,-0.03320978954434395,0.5536975264549255,-0.051108360290527344,-0.05664991959929466,0.18168340623378754,-0.1227368414402008,-0.019816823303699493,0.5567937682123306,-0.04421317132456603,-0.02069115355850534
9.565,-0.2540876269340515,-0.12349966168403625,0.03200431913137436,0.5232377648353577,-0.05528988689184189,-0.026122314855456352,-0.25398120284080505,-0.12660011649131775,0.017404884099960327,0.5245132886633214,-0.04830347295714736,0.008348052209772566
9.569999999999999,-0.3617272973060608,-0.09461034834384918,0.1318313181400299,0.49313077330589294,-0.059088632464408875,0.004904676228761673,-0.36818480491638184,-0.09813325852155685,0.10948549211025238,0.4925289391029642,-0.052121945897493346,0.037309902150930094
9.575,-0.46449148654937744,0.0032174207735806704,0.5471954345703125,0.44730010628700256,-0.0421476811170578,0.08513576537370682,-0.49869269132614136,0.0027556547429412603,0.5162204504013062,0.44144139804808535,-0.034684749330697665,0.11414188933999819
9.58,-0.46449148654937744,0.0032174207735806704,0.5471954345703125,0.4119015336036682,-0.05193377286195755,0.10235089808702469,-0.49869269132614136,0.0027556547429412603,0.5162204504013062,0.40514743184247304,-0.04478482010332401,0.12917265516941256
9.584999999999999,0.07808861881494522,0.032318782061338425,0.5143772959709167,0.36367079615592957,-0.02141614444553852,0.21180394291877747,0.04522493854165077,0.03868715837597847,0.5178651809692383,0.3499403582951372,-0.013922278882131961,0.234358539947613
9.59,-0.23862731456756592,0.1103023812174797,0.47486573457717896,0.32597923278808594,-0.01087208092212677,0.2692786455154419,-0.2684203088283539,0.11087160557508469,0.4585467278957367,0.3092474311538549,-0.0036752355123109226,0.2885206582550913
9.594999999999999,-0.21656320989131927,0.12476631253957748,0.4602537751197815,0.30729618668556213,-0.00517125753685832,0.29888656735420227,-0.24432049691677094,0.12489207834005356,0.4461045563220978,0.2897691092387064,0.0017712141755994932,0.31594555627673193
9.6,0.136169895529747,0.013230996206402779,0.31338828802108765,0.2900264859199524,0.0016611120663583279,0.3248431980609894,0.11913284659385681,0.017394721508026123,0.3200536072254181,0.2723261632066069,0.00834236863415845,0.33972060709654994
9.604999999999999,0.15780237317085266,-0.05258829519152641,0.298909455537796,0.27042651176452637,0.01244971714913845,0.33936673402786255,0.14395709335803986,-0.04845935106277466,0.3064996302127838,0.253418743703954,0.018629954599651125,0.35197604895397466
9.61,0.0679258331656456,-0.10215827077627182,0.3178479075431824,0.2504262626171112,0.02396373450756073,0.34738287329673767,0.05573829635977745,-0.09986328333616257,0.32093313336372375,0.23462375850155706,0.02945675374382586,0.3578357526405111
9.614999999999998,0.1640128791332245,-0.10370223224163055,0.3404586613178253,0.2447773665189743,0.03732733428478241,0.3689940869808197,0.15260282158851624,-0.1001361683011055,0.3467731475830078,0.22969738298395118,0.04236166198413016,0.3780350871513915
9.62,0.3663734197616577,-0.02536880224943161,0.3472093939781189,0.2379409521818161,0.057851750403642654,0.3759654760360718,0.3549037277698517,-0.018633877858519554,0.3593376576900482,0.22405862928378473,0.06218948000516678,0.3837225040947945
9.625,0.41866663098335266,-0.010114436037838459,0.3650877773761749,0.2335890382528305,0.07119052112102509,0.3829071521759033,0.40806514024734497,-0.0028517020400613546,0.37702497839927673,0.22100703005396724,0.07481567144520075,0.3896258772766811
9.629999999999999,0.41598328948020935,0.008342567831277847,0.36961814761161804,0.2335890382528305,0.07119052112102509,0.3829071521759033,0.4065059423446655,0.015084820799529552,0.3798086941242218,0.22261756607628497,0.07422862848537445,0.38882045504651636
9.635,0.43722978234291077,0.04933811351656914,0.3466018736362457,0.22654634714126587,0.07591873407363892,0.3814040720462799,0.42885538935661316,0.05617779865860939,0.35589903593063354,0.21699617934077992,0.07825660615635409,0.3864511993823019
9.639999999999999,0.430014431476593,0.03893273323774338,0.3317131996154785,0.2255748063325882,0.0805215984582901,0.3785351514816284,0.4233044683933258,0.04536191374063492,0.33943691849708557,0.2172631879582638,0.08236037110529108,0.3829752712684597
9.645,0.41179394721984863,0.04796465486288071,0.31746116280555725,0.2269052416086197,0.08559848368167877,0.3713913857936859,0.40606892108917236,0.05400310456752777,0.3238026201725006,0.21966379029946362,0.08725703809311793,0.3753380863372159
9.649999999999999,0.3703782260417938,0.052835479378700256,0.34301987290382385,0.23241852223873138,0.08463374525308609,0.36413246393203735,0.36498671770095825,0.057700786739587784,0.34797924757003784,0.22612289456572018,0.08630494511982194,0.3676868023226579
9.655,0.3320631682872772,0.045644961297512054,0.36469370126724243,0.23560117185115814,0.08986964821815491,0.3458922207355499,0.32726454734802246,0.0493660643696785,0.36852654814720154,0.23004103174463275,0.0916344590456484,0.34915633152491954
9.659999999999998,0.29619479179382324,0.03940840810537338,0.3735553026199341,0.22811679542064667,0.08548455685377121,0.34938696026802063,0.29200080037117004,0.04213031753897667,0.3765481412410736,0.22311438445401124,0.08691944787946687,0.3522514880740843
9.665,0.2626160979270935,0.028744487091898918,0.37007078528404236,0.22056573629379272,0.08119925111532211,0.3501647710800171,0.259085476398468,0.030604084953665733,0.3724029064178467,0.216000238039664,0.08230635559311418,0.35274281043097416
